customer_id,name,age,gender,state,city,pincode,occupation,income_band,credit_tier,tenure_months,channel,family_size,segment,email,phone,bank_account_prefix,in_fraud_ring,created_at
CUST045081,Yachana Bansal,31.0,Female,Delhi,Kolkata,844372,Farmer,25-50L,Near-Prime,49.0,Agent,5.0,Mass,eiravatibhattacharyya@example.org,9328355216,SBI,False,2021-03-22
CUST045082,Andrew Wali,47.0,Male,Karnataka,Loni,601089,Salaried,<2L,Prime,24.0,Bancassurance,6.0,Mass,yuvrajpatil@example.com,9211499647,ICICI,False,2024-02-28
CUST045083,Vasana Biswas,51.0,Female,Uttar Pradesh,Ujjain,984253,Student,2-5L,Sub-Prime,52.0,Agent,2.0,HNI,chowdhuryanamika@example.org,9171966119,SBI,False,2022-12-29
CUST045084,Pallavi Krishna,39.0,Female,Uttar Pradesh,Dhanbad,133753,Farmer,<2L,Thin-File,22.0,Broker,5.0,Mass,kalpittara@example.net,9661459675,SBI,False,2020-11-28
CUST045085,Omisha Ramesh,39.0,Female,Delhi,Kharagpur,519838,Government Employee,<2L,Thin-File,45.0,Agent,7.0,Mass,rachit40@example.com,9892959894,SBI,False,2024-01-30
CUST045086,Brijesh Oommen,66.0,Male,Karnataka,Ulhasnagar,967918,Student,2-5L,Prime,6.0,Agent,4.0,Mass,matthew81@example.com,9136364604,Axis,False,2020-01-30
CUST045087,Timothy Keer,36.0,Female,Rajasthan,Raipur,666856,Professional,25-50L,Prime,10.0,Bancassurance,1.0,Mass,cdeol@example.net,9684861446,ICICI,False,2023-09-01
CUST045088,Yamini Virk,65.0,Female,Karnataka,Thiruvananthapuram,362266,Government Employee,2-5L,Sub-Prime,20.0,Agent,3.0,Mass,aryaarin@example.org,9612936346,SBI,False,2020-01-31
CUST045089,Madhav Anne,46.0,Male,Tamil Nadu,Kamarhati,012354,Business Owner,50L+,Prime,28.0,Direct,7.0,Mass,jeevika32@example.org,9303026893,SBI,False,2020-05-04
CUST045090,Advik Naidu,58.0,Male,Telangana,Bardhaman,531415,Student,25-50L,Thin-File,10.0,Direct,3.0,Mass,venkataramanhamsini@example.net,9547832178,ICICI,False,2020-10-29
CUST045091,Damyanti Baria,26.0,Male,Kerala,Hapur,088178,Retired,<2L,Sub-Prime,7.0,Broker,1.0,Mass,ekantikadave@example.net,9626735098,SBI,False,2024-08-11
CUST045092,Yashvi Chhabra,48.0,Female,Uttar Pradesh,Ozhukarai,850844,Business Owner,<2L,Prime,12.0,Direct,1.0,,anay08@example.org,9470867624,Kotak,False,2021-07-08
CUST045093,Darsh Radhakrishnan,30.0,Female,Haryana,Vasai-Virar,766414,Government Employee,2-5L,Sub-Prime,24.0,Online,1.0,Affluent,bhanumati53@example.com,9930069491,Kotak,False,2021-04-27
CUST045094,Udarsh Sanghvi,23.0,Male,Uttar Pradesh,Chittoor,710792,Self-Employed,10-25L,Near-Prime,19.0,Bancassurance,7.0,Affluent,pandeymeghana@example.com,9162635393,HDFC,False,2024-09-16
CUST045095,Dakshesh Khalsa,37.0,Male,Gujarat,Nagpur,454170,Government Employee,5-10L,Prime,7.0,Bancassurance,6.0,Mass,adityakrishnamurthy@example.net,9107055217,SBI,False,2022-12-16
CUST045096,Yashawini Khalsa,20.0,Female,Maharashtra,Jalna,733843,Government Employee,2-5L,Prime,62.0,Agent,5.0,Mass-Affluent,sabharwaldalaja@example.org,9970507024,SBI,False,2021-04-05
CUST045097,Bhavna Badami,18.0,Male,Delhi,Shimla,228533,Self-Employed,2-5L,Sub-Prime,51.0,Online,3.0,Mass,anjalisarin@example.org,9231289068,HDFC,False,2023-09-04
CUST045098,Chatura Luthra,59.0,Male,Gujarat,Bardhaman,618146,Farmer,2-5L,Prime,27.0,Agent,6.0,Mass,dev75@example.com,9488859776,ICICI,False,2021-05-06
CUST045099,Vanya Lal,64.0,Female,Punjab,Rohtak,000086,Government Employee,5-10L,Near-Prime,68.0,Agent,4.0,Mass-Affluent,jagrati32@example.net,9639954301,Axis,False,2024-05-14
CUST045100,Dominic Dayal,30.0,Male,Uttar Pradesh,Pondicherry,314425,Self-Employed,2-5L,Sub-Prime,26.0,Agent,5.0,HNI,hemangprasad@example.org,9803377218,Kotak,False,2021-05-09
CUST045101,Ronith Lad,40.0,Female,Odisha,Bharatpur,719040,Business Owner,10-25L,Prime,59.0,Bancassurance,4.0,Affluent,duttguneet@example.org,9771090764,ICICI,False,2023-02-09
CUST045102,Ishita Handa,71.0,Female,Rajasthan,Sasaram,784936,Business Owner,25-50L,Near-Prime,55.0,Agent,3.0,Mass-Affluent,osekhon@example.com,9709294774,Kotak,False,2023-11-12
CUST045103,Oni Sabharwal,62.0,Female,Karnataka,Purnia,593562,Student,5-10L,Near-Prime,69.0,Online,6.0,Mass-Affluent,pallameghana@example.org,9717696616,Kotak,False,2024-10-06
CUST045104,Inaya Shere,30.0,Male,Himachal Pradesh,Jammu,140975,Salaried,<2L,Near-Prime,26.0,Agent,7.0,Mass,charan39@example.org,9318609585,HDFC,False,2024-09-03
CUST045105,Tanmayi Rastogi,18.0,Female,Telangana,Kalyan-Dombivli,166983,Self-Employed,2-5L,Near-Prime,21.0,Direct,2.0,Mass,taraprabhakar@example.org,9265296748,ICICI,False,2024-09-15
CUST045106,Sachi Shetty,46.0,Male,Kerala,Bhagalpur,570896,Retired,5-10L,Prime,33.0,Bancassurance,6.0,Mass,jairajghosh@example.org,9720138512,Kotak,False,2020-05-01
CUST045107,Upkaar Sheth,67.0,Female,Andhra Pradesh,Machilipatnam,470106,Homemaker,5-10L,Prime,58.0,Agent,1.0,Affluent,ladpraneel@example.net,9996051666,Axis,False,2022-01-06
CUST045108,Anthony Rattan,70.0,Female,Tamil Nadu,Begusarai,157732,Homemaker,25-50L,Sub-Prime,8.0,Broker,6.0,Mass,alka53@example.net,9741428962,SBI,False,2024-07-09
CUST045109,Veda Wason,73.0,Male,West Bengal,Kurnool,739678,Government Employee,10-25L,Prime,57.0,Bancassurance,2.0,Mass,pranav59@example.com,9855389264,ICICI,False,2020-02-19
CUST045110,Sathvik Sunder,26.0,Male,Telangana,Chandigarh,839372,Professional,25-50L,Prime,49.0,Agent,5.0,Mass-Affluent,simonchana@example.net,9873554570,SBI,False,2020-01-24
CUST045111,Yasti Mann,59.0,Male,Karnataka,Dhule,848078,Business Owner,<2L,Near-Prime,15.0,Agent,7.0,Mass-Affluent,dadahemal@example.net,9586004126,HDFC,False,2022-05-10
CUST045112,Nathan Sheth,22.0,Male,West Bengal,Morena,860753,Retired,5-10L,Near-Prime,38.0,Broker,7.0,Mass,kumeryashvi@example.org,9737361032,Kotak,False,2020-02-17
CUST045113,Mugdha Dar,51.0,Female,Gujarat,Mau,006651,Professional,5-10L,Near-Prime,21.0,Agent,6.0,Mass-Affluent,padmanabhansanya@example.net,9957936233,SBI,False,2023-08-26
CUST045114,Tamanna Khurana,50.0,Female,Uttarakhand,Deoghar,062776,Business Owner,2-5L,Prime,54.0,Agent,6.0,Mass,harish17@example.net,9555700864,ICICI,False,2021-02-13
CUST045115,Amrita Saha,64.0,Male,Maharashtra,Mumbai,116424,Business Owner,<2L,Sub-Prime,53.0,Agent,5.0,Mass-Affluent,ujayaraman@example.org,9190643218,SBI,False,2023-09-30
CUST045116,Ekanta Nori,66.0,Female,Maharashtra,Nangloi Jat,624959,Government Employee,5-10L,Near-Prime,36.0,Agent,4.0,Mass,shaurya13@example.org,9442647687,SBI,False,2024-09-03
CUST045117,Suhani Bose,58.0,Female,Uttar Pradesh,Kalyan-Dombivli,759304,Salaried,<2L,Near-Prime,48.0,Direct,3.0,Mass,balayjagat@example.net,9569092377,Kotak,False,2022-10-16
CUST045118,Charita Gera,39.0,Male,Tamil Nadu,Bidar,012256,Professional,25-50L,Sub-Prime,70.0,Bancassurance,5.0,Mass,harshiljhaveri@example.org,9586745801,Axis,False,2021-06-20
CUST045119,Michael Bajwa,67.0,Male,Kerala,Rajkot,163530,Homemaker,2-5L,Prime,65.0,Agent,6.0,Mass,meghana38@example.net,9613828284,SBI,False,2020-03-22
CUST045120,Arunima Mangat,27.0,Male,Gujarat,Korba,478804,Professional,5-10L,Prime,7.0,Bancassurance,4.0,Affluent,saxenaanita@example.net,9353486532,HDFC,False,2024-04-22
CUST045121,Siya Murty,47.0,Male,West Bengal,Kakinada,472508,Student,2-5L,Prime,7.0,Agent,7.0,Mass,sarkarchampak@example.com,9705675643,Kotak,False,2022-10-03
CUST045122,Omaja Kala,40.0,Female,Rajasthan,Jabalpur,379940,Professional,2-5L,Near-Prime,3.0,Agent,3.0,Mass,omadan@example.com,9742500582,ICICI,False,2023-04-26
CUST045123,Upkaar Deep,56.0,Male,West Bengal,Baranagar,150238,Government Employee,5-10L,Prime,9.0,Agent,2.0,Affluent,aayushmitra@example.com,9958563013,Axis,False,2021-07-03
CUST045124,Charan Bhasin,64.0,Male,Andhra Pradesh,Raichur,907431,Professional,<2L,Prime,18.0,Bancassurance,2.0,Mass-Affluent,ibali@example.com,9601286975,ICICI,False,2024-02-02
CUST045125,Damyanti Venkatesh,42.0,Male,Rajasthan,Srikakulam,114728,Self-Employed,5-10L,Prime,55.0,Direct,2.0,Affluent,rehaan24@example.net,9361933147,SBI,False,2022-02-13
CUST045126,Ishanvi Das,62.0,Female,Tamil Nadu,Ongole,737772,Farmer,10-25L,Sub-Prime,10.0,Agent,7.0,Mass-Affluent,darika96@example.net,9382768832,SBI,False,2021-10-04
CUST045127,Omaja Sundaram,39.0,Female,Rajasthan,Bhilwara,804790,Student,10-25L,Prime,43.0,Broker,3.0,Mass,gangakar@example.net,9418789445,HDFC,False,2021-04-13
CUST045128,Hemani Chatterjee,50.0,Male,Meghalaya,Hajipur,066017,Business Owner,2-5L,Prime,52.0,Agent,6.0,Mass,chatura68@example.net,9889582543,SBI,False,2022-03-29
CUST045129,Sathvik Venkataraman,72.0,Male,Jharkhand,Ghaziabad,154549,Government Employee,2-5L,Prime,29.0,Direct,7.0,Mass-Affluent,hemangkar@example.com,9702386219,Kotak,False,2022-10-14
CUST045130,Nathan Bandi,18.0,Male,Bihar,Katni,209107,Homemaker,<2L,Near-Prime,45.0,Agent,1.0,Mass,rishipall@example.org,9386894785,SBI,False,2023-04-01
CUST045131,Gagan Manne,42.0,Female,West Bengal,Karawal Nagar,901952,Self-Employed,2-5L,Thin-File,45.0,Agent,4.0,Mass-Affluent,chaitaly67@example.com,9160306780,HDFC,False,2022-07-30
CUST045132,Siya Lad,64.0,Male,Andhra Pradesh,Pali,512486,Homemaker,10-25L,Prime,5.0,Bancassurance,2.0,Mass-Affluent,naveen91@example.org,9971963528,ICICI,False,2024-11-17
CUST045133,Harini Padmanabhan,48.0,Female,West Bengal,Srinagar,053626,Business Owner,<2L,Prime,47.0,Agent,7.0,Mass-Affluent,nnaidu@example.com,9416971078,Kotak,False,2020-07-05
CUST045134,Chanakya Babu,50.0,Female,Bihar,Amroha,803090,Self-Employed,5-10L,Prime,62.0,Direct,4.0,Mass,rpadmanabhan@example.net,9145866593,HDFC,False,2024-06-02
CUST045135,Logan Deshpande,21.0,Male,Karnataka,Warangal,049769,Farmer,10-25L,Prime,11.0,Agent,3.0,Mass-Affluent,jagate@example.net,9575869697,ICICI,False,2021-08-10
CUST045136,Janaki Doshi,25.0,Male,Gujarat,Singrauli,027119,Government Employee,2-5L,Prime,30.0,Agent,1.0,Mass-Affluent,saxenaojasvi@example.com,9990747220,SBI,False,2023-05-16
CUST045137,Madhavi Mishra,31.0,Male,Bihar,Panvel,957380,Retired,10-25L,Thin-File,17.0,Direct,5.0,Mass,bainsjagdish@example.net,9258852313,SBI,False,2023-09-15
CUST045138,Zayyan Atwal,59.0,Male,Uttar Pradesh,Bahraich,858277,Salaried,<2L,Sub-Prime,19.0,Agent,6.0,Affluent,jacksonganesh@example.com,9474127146,Kotak,False,2022-01-03
CUST045139,Logan Thakkar,37.0,Male,Uttar Pradesh,Avadi,668409,Student,2-5L,Near-Prime,29.0,Bancassurance,1.0,Mass,madanhardik@example.com,9472937938,ICICI,False,2021-05-05
CUST045140,Vedant Aurora,25.0,Female,Chhattisgarh,Sonipat,378675,Homemaker,10-25L,Near-Prime,50.0,Broker,5.0,Mass,ggill@example.net,9331025190,SBI,False,2024-09-15
CUST045141,Jagrati Tank,73.0,Male,Uttar Pradesh,Nadiad,576745,Farmer,50L+,Near-Prime,14.0,Agent,4.0,Mass,robertmaster@example.net,9903377607,ICICI,False,2020-03-07
CUST045142,Ansh Chacko,22.0,Male,Karnataka,Jalandhar,732186,Business Owner,<2L,Near-Prime,22.0,Broker,3.0,Mass,gopaldas@example.org,9595635516,HDFC,False,2023-06-17
CUST045143,Ira Karpe,30.0,Female,Rajasthan,Nanded,603197,Business Owner,5-10L,Near-Prime,9.0,Bancassurance,5.0,Affluent,xalakthakur@example.net,9526192971,Axis,False,2020-09-05
CUST045144,Tanay Dasgupta,39.0,Female,Bihar,Nagercoil,029175,Salaried,5-10L,Near-Prime,55.0,Bancassurance,6.0,Affluent,vshere@example.org,9651989008,Axis,False,2020-09-23
CUST045145,Lila Aurora,67.0,Female,Uttar Pradesh,Chandrapur,554348,Student,10-25L,Sub-Prime,8.0,Direct,6.0,Mass,zayan05@example.net,9693232361,ICICI,False,2020-03-09
CUST045146,Harrison Agarwal,43.0,Male,Rajasthan,Adoni,739562,Student,2-5L,Prime,26.0,Agent,4.0,Mass,lrattan@example.com,9271441926,ICICI,False,2020-10-01
CUST045147,Naveen Kanda,39.0,Male,West Bengal,Shahjahanpur,668698,Self-Employed,2-5L,Sub-Prime,69.0,Agent,4.0,Mass,shivansh76@example.org,9327340174,ICICI,False,2023-11-12
CUST045148,Samarth Comar,43.0,Female,Uttar Pradesh,Hosur,909282,Self-Employed,5-10L,Near-Prime,31.0,Online,4.0,Mass,aashikhurana@example.net,9879613580,Kotak,False,2022-12-14
CUST045149,Chaitanya Balay,30.0,Male,West Bengal,Jehanabad,986322,Farmer,5-10L,Near-Prime,4.0,Bancassurance,2.0,Mass,karrushil@example.com,9941940185,SBI,False,2020-11-25
CUST045150,Raksha Sehgal,51.0,Male,Bihar,Bangalore,731496,Retired,25-50L,Prime,71.0,Agent,4.0,Mass,hsaran@example.org,9317787660,ICICI,False,2022-11-18
CUST045151,Sara Prabhakar,40.0,Female,Maharashtra,Khandwa,224082,Business Owner,25-50L,Sub-Prime,4.0,Online,5.0,Mass,aarnadeshpande@example.com,9144424464,Axis,False,2023-09-02
CUST045152,Peter Parikh,29.0,Male,Tamil Nadu,Thiruvananthapuram,846413,Professional,2-5L,Prime,8.0,Direct,3.0,Mass,alexandergandhi@example.com,9503764339,SBI,False,2022-04-27
CUST045153,Oliver Ganesan,50.0,Female,Uttar Pradesh,Secunderabad,995457,Self-Employed,2-5L,Prime,56.0,Agent,2.0,Affluent,choudhryindira@example.org,9893274650,SBI,False,2020-05-31
CUST045154,Hritik Devan,20.0,Female,Haryana,Deoghar,365819,Self-Employed,<2L,Prime,6.0,Direct,7.0,Affluent,xalakvarghese@example.net,9790543148,HDFC,False,2022-02-27
CUST045155,Ekaraj Dora,59.0,Male,Karnataka,Giridih,778836,Farmer,10-25L,Thin-File,70.0,Direct,7.0,Mass-Affluent,amemon@example.org,9312733616,SBI,False,2024-10-14
CUST045156,Naveen Seth,68.0,Male,Odisha,Vijayanagaram,585982,Farmer,2-5L,Thin-File,6.0,Direct,5.0,Mass,rnagarajan@example.org,9250742433,ICICI,False,2021-05-09
CUST045157,Abhiram Sem,70.0,Female,Karnataka,Arrah,814509,Farmer,2-5L,Sub-Prime,50.0,Direct,3.0,Mass,thakkarkeya@example.com,9138264913,ICICI,False,2021-11-10
CUST045158,Manya Mahajan,29.0,Female,Karnataka,Jhansi,058788,Government Employee,5-10L,Sub-Prime,51.0,Agent,1.0,Mass-Affluent,chandreshjain@example.com,9495325400,ICICI,False,2021-11-08
CUST045159,Bimala Borra,40.0,Male,Madhya Pradesh,Chandrapur,148150,Salaried,10-25L,Near-Prime,6.0,Online,7.0,Mass,ganesanaarush@example.org,9497419505,SBI,False,2021-06-21
CUST045160,Christopher Chaudry,21.0,Male,Bihar,Avadi,563177,Farmer,2-5L,Near-Prime,20.0,Broker,4.0,Mass,aadinayak@example.org,9582189451,SBI,False,2022-01-31
CUST045161,Raghav Rau,48.0,Male,Maharashtra,Tenali,560058,Business Owner,10-25L,Prime,38.0,Agent,2.0,Mass-Affluent,tanveer90@example.com,9430001148,Axis,False,2024-11-21
CUST045162,Alexander Magar,69.0,Male,Gujarat,Katihar,916363,Farmer,5-10L,Near-Prime,12.0,Direct,7.0,Mass,chaitalysingh@example.org,9742220147,SBI,False,2022-07-25
CUST045163,Thomas Sibal,18.0,Female,Bihar,Chapra,874831,Student,<2L,Prime,29.0,Direct,2.0,Mass,chadajalsa@example.net,9142861633,SBI,False,2023-12-10
CUST045164,Bimala Rana,20.0,Male,Uttar Pradesh,Karimnagar,532064,Salaried,<2L,Prime,50.0,Direct,6.0,Mass,jananitank@example.net,9926718420,SBI,False,2021-01-31
CUST045165,Watika Jaggi,48.0,Male,Bihar,Belgaum,689299,Business Owner,5-10L,Near-Prime,2.0,Agent,5.0,Mass-Affluent,tellathomas@example.com,9250196455,ICICI,False,2024-05-11
CUST045166,Vidhi Gaba,61.0,Female,Himachal Pradesh,New Delhi,256290,Business Owner,5-10L,Sub-Prime,51.0,Direct,4.0,Affluent,jatinmanne@example.com,9654733970,SBI,False,2023-08-19
CUST045167,Rishi Merchant,59.0,Female,Uttar Pradesh,Raipur,293343,Student,2-5L,Prime,31.0,Agent,2.0,Mass,yachanahans@example.org,9992197605,SBI,False,2023-01-02
CUST045168,Chameli Ramanathan,24.0,Female,Maharashtra,Orai,995908,Government Employee,<2L,Prime,70.0,Broker,6.0,Mass,yadavisavant@example.org,9183482480,HDFC,False,2022-05-17
CUST045169,Neel Dey,35.0,Male,Bihar,Medininagar,609731,Homemaker,2-5L,Near-Prime,58.0,Agent,2.0,Mass,wahabkurian@example.org,9510157776,SBI,False,2020-10-31
CUST045170,Saanvi Oommen,38.0,Male,Chhattisgarh,Ahmednagar,116824,Professional,50L+,Sub-Prime,70.0,Direct,1.0,Affluent,maya56@example.org,9597621673,SBI,False,2022-04-07
CUST045171,Jalsa Barman,58.0,Male,Madhya Pradesh,Kollam,067947,Student,10-25L,Prime,35.0,Direct,2.0,Mass-Affluent,itata@example.net,9117642354,ICICI,False,2022-03-22
CUST045172,George Ahluwalia,58.0,Male,Gujarat,Adoni,981145,Salaried,<2L,Sub-Prime,26.0,Agent,7.0,Mass,bverma@example.com,9543827184,Kotak,False,2022-09-17
CUST045173,Yahvi Madan,45.0,Female,Kerala,Alwar,957075,Retired,2-5L,Thin-File,60.0,Agent,7.0,Mass,yachanabasak@example.net,9941741137,SBI,False,2021-09-08
CUST045174,Laban Rout,39.0,Female,Delhi,Salem,633762,Retired,50L+,Near-Prime,5.0,Direct,7.0,Mass,qsathe@example.com,9504850087,ICICI,False,2023-08-24
CUST045175,Pahal Palla,73.0,Male,Uttar Pradesh,Panvel,336620,Professional,2-5L,Sub-Prime,39.0,Direct,6.0,Mass,sbasak@example.org,9155136330,SBI,False,2021-03-06
CUST045176,Samar Banik,29.0,Male,Bihar,Kurnool,140434,Business Owner,5-10L,Thin-File,69.0,Direct,1.0,Mass,pushti27@example.org,9592668357,SBI,False,2024-10-18
CUST045177,Isha Krish,42.0,Male,Rajasthan,Jamshedpur,065575,Business Owner,10-25L,Sub-Prime,54.0,Agent,4.0,Mass,teerthkota@example.net,9381454969,ICICI,False,2020-12-24
CUST045178,Dayita Pai,23.0,Male,West Bengal,Karaikudi,525273,Retired,<2L,Prime,52.0,Direct,2.0,Mass,jackson71@example.com,9907202556,Kotak,False,2023-05-27
CUST045179,Naveen Comar,21.0,Male,Madhya Pradesh,Gaya,095677,Salaried,10-25L,Prime,5.0,Online,7.0,Mass,urmi76@example.org,9692173361,HDFC,False,2020-12-17
CUST045180,Bhavini Krishnamurthy,36.0,Male,West Bengal,Ujjain,394755,Self-Employed,5-10L,Prime,71.0,Agent,3.0,Affluent,chaitanya26@example.org,9623161467,Axis,False,2021-07-04
CUST045181,Sara Mutti,55.0,Male,Madhya Pradesh,Ghaziabad,921814,Salaried,<2L,Sub-Prime,34.0,Broker,6.0,Mass,priyabail@example.com,9266322778,SBI,False,2023-03-30
CUST045182,Aashi Manda,33.0,Male,Andhra Pradesh,Bathinda,347302,Self-Employed,<2L,Prime,26.0,Online,7.0,Mass,vidhizacharia@example.net,9222166393,Axis,False,2020-01-25
CUST045183,Brijesh Savant,38.0,Female,Kerala,Solapur,350328,Self-Employed,2-5L,Prime,48.0,Online,4.0,Mass,chandanipalan@example.org,9354842585,HDFC,False,2021-01-04
CUST045184,Akshay Banik,41.0,Male,Andhra Pradesh,Shahjahanpur,736924,Retired,25-50L,Near-Prime,50.0,Direct,4.0,Mass,orau@example.org,9485262729,HDFC,False,2024-05-14
CUST045185,Falguni Menon,29.0,Male,Tamil Nadu,Pimpri-Chinchwad,631641,Student,2-5L,Thin-File,14.0,Agent,5.0,Mass,darsh92@example.net,9208118774,Kotak,False,2021-04-03
CUST045186,Logan Kata,25.0,Male,Rajasthan,Raebareli,957254,Business Owner,5-10L,Near-Prime,42.0,Agent,7.0,Affluent,kalpitbhattacharyya@example.net,9823782128,Kotak,False,2021-11-16
CUST045187,Vincent Khare,29.0,Female,Tamil Nadu,Bangalore,112858,Retired,2-5L,Thin-File,5.0,Agent,6.0,Affluent,xkamdar@example.net,9182552943,HDFC,False,2024-08-04
CUST045188,Radha Taneja,20.0,Female,Maharashtra,Panipat,666846,Retired,5-10L,Prime,4.0,Broker,4.0,Mass,gagan03@example.com,9710261472,ICICI,False,2023-02-05
CUST045189,Shivani Balan,69.0,Male,Uttar Pradesh,Panipat,348431,Government Employee,10-25L,Prime,47.0,Direct,7.0,Mass-Affluent,naiduazad@example.org,9154114381,Kotak,False,2023-06-26
CUST045190,Osha Sandhu,29.0,Female,Uttar Pradesh,Muzaffarnagar,421662,Salaried,2-5L,Sub-Prime,71.0,Direct,1.0,Mass,karanbail@example.net,9854868341,Kotak,False,2021-04-01
CUST045191,Guneet Bora,65.0,Female,Bihar,Tiruppur,897463,Salaried,2-5L,Sub-Prime,62.0,Agent,4.0,Affluent,mvaidya@example.net,9936799330,Axis,False,2022-02-17
CUST045192,Anmol Chokshi,22.0,Female,Bihar,Ambattur,203411,Self-Employed,10-25L,Prime,53.0,Broker,3.0,Mass-Affluent,christopherperi@example.com,9459450511,HDFC,False,2023-05-06
CUST045193,Aarush Manne,63.0,Male,Maharashtra,Noida,102280,Farmer,<2L,Prime,64.0,Agent,4.0,Mass,chanakyakothari@example.net,9784934992,Axis,False,2020-08-25
CUST045194,Chandani Yogi,19.0,Male,Kerala,Indore,654753,Professional,25-50L,Sub-Prime,50.0,Online,2.0,Mass,swaminathanjacob@example.org,9774078015,HDFC,False,2023-02-14
CUST045195,Yahvi Raja,73.0,Male,Punjab,Sambalpur,641898,Professional,10-25L,Near-Prime,3.0,Direct,5.0,Mass-Affluent,sahabhavini@example.net,9139689904,Kotak,False,2023-01-28
CUST045196,Anmol Zacharia,25.0,Male,Uttar Pradesh,Nandyal,549266,Farmer,2-5L,Prime,52.0,Agent,6.0,Mass-Affluent,ganga25@example.net,9152876903,Kotak,False,2021-12-27
CUST045197,Gopal Sarraf,69.0,Male,Madhya Pradesh,Panchkula,132830,Student,10-25L,Sub-Prime,15.0,Agent,1.0,Mass-Affluent,chawlakiaan@example.net,9760250209,SBI,False,2024-05-30
CUST045198,Bishakha Natarajan,28.0,Female,Maharashtra,Bahraich,908817,Salaried,<2L,Sub-Prime,56.0,Agent,6.0,Mass,pramachandran@example.com,9273369821,SBI,False,2022-01-23
CUST045199,Nihal D’Alia,71.0,Female,Delhi,Singrauli,065019,Farmer,5-10L,Prime,62.0,Agent,1.0,Affluent,dhingrahredhaan@example.org,9236490610,HDFC,False,2024-09-22
CUST045200,Veer Khurana,65.0,Male,Tamil Nadu,Ujjain,660218,Farmer,50L+,Prime,17.0,Direct,2.0,Mass-Affluent,hitesh33@example.net,9567142167,Axis,False,2022-10-13
CUST045201,Logan Lal,28.0,Male,West Bengal,Saharanpur,379428,Retired,10-25L,Sub-Prime,38.0,Direct,4.0,Mass-Affluent,edwinkrishna@example.net,9458865262,Axis,False,2024-04-29
CUST045202,Saanvi Mammen,22.0,Male,Delhi,Bhatpara,688936,Business Owner,5-10L,Prime,23.0,Online,3.0,Mass,advikabains@example.com,9360670280,SBI,False,2021-10-04
CUST045203,Manan Varughese,39.0,Male,Maharashtra,Agra,419393,Farmer,<2L,Prime,17.0,Agent,3.0,Mass,sakshamkara@example.net,9647542259,SBI,False,2021-02-18
CUST045204,Fariq Panchal,20.0,Male,Bihar,Gorakhpur,411111,Self-Employed,<2L,Prime,28.0,Agent,4.0,HNI,rehaan96@example.net,9316293013,HDFC,False,2021-02-08
CUST045205,Ranbir Dar,41.0,Male,Uttar Pradesh,Rampur,053452,Self-Employed,25-50L,Prime,35.0,Online,3.0,Mass,parth96@example.net,9633967622,HDFC,False,2023-03-09
CUST045206,Hiral Goel,29.0,Male,Uttar Pradesh,Darbhanga,569567,Salaried,10-25L,Prime,54.0,Direct,6.0,Mass,tchaudhuri@example.com,9957708670,HDFC,False,2023-01-20
CUST045207,Abha Narula,47.0,Female,Uttar Pradesh,Ratlam,087251,Student,2-5L,Prime,19.0,Agent,7.0,Mass,patilandrew@example.com,9410225092,HDFC,False,2022-03-04
CUST045208,Bhavna Palla,60.0,Other,Gujarat,Surat,746512,Government Employee,<2L,Thin-File,31.0,Broker,7.0,Mass-Affluent,farhan35@example.org,9543088512,Axis,False,2021-07-02
CUST045209,Mugdha Roy,27.0,Male,Bihar,Shimla,162939,Farmer,2-5L,Near-Prime,32.0,Online,3.0,Mass,pranit94@example.org,9697164104,Kotak,False,2021-08-29
CUST045210,Abdul Sekhon,32.0,Female,Assam,Junagadh,773303,Professional,25-50L,Near-Prime,62.0,Broker,3.0,Affluent,yashvitak@example.org,9374887235,SBI,False,2020-02-08
CUST045211,Laksh Ravi,29.0,Male,Madhya Pradesh,Ludhiana,540902,Government Employee,5-10L,Prime,62.0,Broker,7.0,Mass,jyotide@example.org,9562112412,ICICI,False,2024-01-10
CUST045212,Om Sem,62.0,Female,Madhya Pradesh,Darbhanga,465082,Government Employee,25-50L,Sub-Prime,25.0,Direct,3.0,Mass,ugade@example.org,9154877964,SBI,False,2023-03-13
CUST045213,Adya Mishra,67.0,Male,Uttar Pradesh,Guntakal,534827,Student,5-10L,Near-Prime,56.0,Bancassurance,4.0,Mass-Affluent,devanneel@example.org,9944729274,HDFC,False,2022-11-11
CUST045214,Pavani Padmanabhan,54.0,Male,Bihar,Ratlam,826782,Business Owner,<2L,Prime,50.0,Direct,2.0,Mass-Affluent,barmandakshesh@example.com,9191274029,SBI,False,2020-08-23
CUST045215,Upadhriti Nayak,56.0,Female,Karnataka,Bharatpur,708287,Retired,<2L,Thin-File,29.0,Agent,1.0,Mass,inaya29@example.com,9375348281,HDFC,False,2024-04-10
CUST045216,Advika Ghose,60.0,Female,Uttar Pradesh,Ichalkaranji,511175,Homemaker,10-25L,Near-Prime,57.0,Direct,3.0,Mass-Affluent,oakvivaan@example.com,9112789910,SBI,False,2020-11-14
CUST045217,Rachit Kadakia,71.0,Male,Maharashtra,Raebareli,548791,Retired,25-50L,Near-Prime,5.0,Agent,3.0,Mass,bajajmohammed@example.com,9645253748,ICICI,False,2020-12-17
CUST045218,Wridesh Konda,55.0,Male,Jharkhand,Saharsa,602529,Farmer,10-25L,Prime,57.0,Broker,6.0,Mass,advikadutta@example.com,9916166527,SBI,False,2022-09-01
